,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team
389,2021-10-30,36,5,14:00,ニンスタ,京都,,,愛媛
390,2021-10-30,36,6,14:00,ミクスタ,相模原,,,北九州
391,2021-10-30,36,7,14:00,トラスタ,水戸,,,長崎
392,2021-10-30,36,8,15:00,味スタ,甲府,,,東京Ｖ
393,2021-10-30,36,9,18:30,タピスタ,町田,,,琉球
394,2021-10-31,36,10,13:00,Ｃスタ,新潟,,,岡山
395,2021-10-31,36,11,14:00,栃木グ,山形,,,栃木
396,2021-11-03,37,1,13:00,ギオンス,秋田,,,相模原
397,2021-11-03,37,2,14:00,ＮＤスタ,東京Ｖ,,,山形
398,2021-11-03,37,3,14:00,Ｋｓスタ,北九州,,,水戸
399,2021-11-03,37,4,14:00,栃木グ,千葉,,,栃木
400,2021-11-03,37,5,14:00,Ｇスタ,松本,,,町田
401,2021-11-03,37,6,14:00,ＪＩＴス,岡山,,,甲府
402,2021-11-03,37,7,14:00,デンカＳ,磐田,,,新潟
403,2021-11-03,37,8,14:00,サンガＳ,大宮,,,京都
404,2021-11-03,37,9,14:00,みらスタ,琉球,,,山口
405,2021-11-03,37,10,14:00,トラスタ,群馬,,,長崎
406,2021-11-03,37,11,18:00,石川西部,愛媛,,,金沢
407,2021-11-07,38,1,13:00,ソユスタ,栃木,,,秋田
408,2021-11-07,38,2,13:00,Ｃスタ,山形,,,岡山
409,2021-11-07,38,3,14:00,ＮＡＣＫ,山口,,,大宮
410,2021-11-07,38,4,14:00,フクアリ,水戸,,,千葉
411,2021-11-07,38,5,14:00,味スタ,長崎,,,東京Ｖ
412,2021-11-07,38,6,14:00,サンアル,新潟,,,松本
413,2021-11-07,38,7,14:00,ヤマハ,京都,,,磐田
414,2021-11-07,38,8,14:00,ニンスタ,町田,,,愛媛
415,2021-11-07,38,9,15:00,ミクスタ,甲府,,,北九州
416,2021-11-07,38,10,16:00,タピスタ,金沢,,,琉球
417,2021-11-07,38,11,19:00,正田スタ,相模原,,,群馬
418,2021-11-13,39,1,14:00,デンカＳ,愛媛,,,新潟
419,2021-11-13,39,2,14:00,みらスタ,北九州,,,山口
420,2021-11-13,39,3,14:00,トラスタ,栃木,,,長崎
421,2021-11-13,39,4,16:00,タピスタ,千葉,,,琉球
422,2021-11-14,39,5,13:00,ギオンス,岡山,,,相模原
423,2021-11-14,39,6,13:05,ＪＩＴス,松本,,,甲府
424,2021-11-14,39,7,14:00,ＮＤスタ,大宮,,,山形
425,2021-11-14,39,8,14:00,Ｋｓスタ,磐田,,,水戸
426,2021-11-14,39,9,14:00,Ｇスタ,群馬,,,町田
427,2021-11-14,39,10,14:00,石川西部,東京Ｖ,,,金沢
428,2021-11-14,39,11,14:00,サンガＳ,秋田,,,京都
429,2021-11-20,40,1,14:00,ヤマハ,長崎,,,磐田
430,2021-11-20,40,2,16:00,Ｃスタ,京都,,,岡山
431,2021-11-21,40,3,13:00,ソユスタ,甲府,,,秋田
432,2021-11-21,40,4,14:00,ＮＤスタ,町田,,,山形
433,2021-11-21,40,5,14:00,カンセキ,金沢,,,栃木
434,2021-11-21,40,6,14:00,正田スタ,新潟,,,群馬
435,2021-11-21,40,7,14:00,ＮＡＣＫ,水戸,,,大宮
436,2021-11-21,40,8,14:00,フクアリ,北九州,,,千葉
437,2021-11-21,40,9,14:00,味スタ,琉球,,,東京Ｖ
438,2021-11-21,40,10,14:00,サンアル,山口,,,松本
439,2021-11-21,40,11,14:00,ニンスタ,相模原,,,愛媛
440,2021-11-28,41,1,未定,ソユスタ,東京Ｖ,,,秋田
441,2021-11-28,41,2,未定,Ｋｓスタ,愛媛,,,水戸
442,2021-11-28,41,3,未定,正田スタ,磐田,,,群馬
443,2021-11-28,41,4,未定,フクアリ,京都,,,千葉
444,2021-11-28,41,5,未定,Ｇスタ,大宮,,,町田
445,2021-11-28,41,6,未定,ギオンス,松本,,,相模原
446,2021-11-28,41,7,未定,石川西部,山形,,,金沢
447,2021-11-28,41,8,未定,みらスタ,甲府,,,山口
448,2021-11-28,41,9,未定,ミクスタ,栃木,,,北九州
449,2021-11-28,41,10,未定,トラスタ,岡山,,,長崎
450,2021-11-28,41,11,未定,タピスタ,新潟,,,琉球
451,2021-12-05,42,1,未定,ＮＤスタ,北九州,,,山形
452,2021-12-05,42,2,未定,カンセキ,琉球,,,栃木
453,2021-12-05,42,3,未定,ＮＡＣＫ,群馬,,,大宮
454,2021-12-05,42,4,未定,味スタ,相模原,,,東京Ｖ
455,2021-12-05,42,5,未定,ＪＩＴス,水戸,,,甲府
456,2021-12-05,42,6,未定,サンアル,長崎,,,松本
457,2021-12-05,42,7,未定,デンカＳ,町田,,,新潟
458,2021-12-05,42,8,未定,ヤマハ,秋田,,,磐田
459,2021-12-05,42,9,未定,サンガＳ,金沢,,,京都
460,2021-12-05,42,10,未定,Ｃスタ,千葉,,,岡山
461,2021-12-05,42,11,未定,ニンスタ,山口,,,愛媛
