,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
541,2011,Ｊ２,第３０節第１日,10/01(土),13:05,大分,1-2,富山,大銀ド,6013,スカパー／ｅ２（録）／スカパー光
542,2011,Ｊ２,第３０節第１日,10/01(土),16:03,湘南,0-1,鳥取,平塚,5179,スカパー／ｅ２／スカパー光
543,2011,Ｊ２,第３０節第１日,10/01(土),16:04,東京Ｖ,0-0,栃木,味スタ,4311,スカパー／ｅ２／スカパー光
544,2011,Ｊ１,第２８節第２日,10/02(日),14:04,鹿島,0-1,柏,カシマ,21466,スカパー／ｅ２／スカパー光
545,2011,Ｊ１,第２８節第２日,10/02(日),15:04,仙台,2-1,Ｃ大阪,ユアスタ,16407,スカパー／ｅ２／スカパー光／ＢＳ
546,2011,Ｊ１,第２８節第２日,10/02(日),15:04,清水,2-0,名古屋,アウスタ,20181,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／静岡放送
547,2011,Ｊ１,第２８節第２日,10/02(日),17:04,Ｇ大阪,1-0,浦和,万博,20053,スカパー／ｅ２／スカパー光
548,2011,Ｊ２,第３０節第２日,10/02(日),13:03,岡山,2-4,鳥栖,津山,4111,スカパー／ｅ２／スカパー光
549,2011,Ｊ２,第３０節第２日,10/02(日),13:04,京都,0-2,水戸,西京極,4465,スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）
550,2011,Ｊ２,第３０節第２日,10/02(日),16:03,横浜FC,1-2,札幌,国立,16813,スカパー／ｅ２／スカパー光
551,2011,Ｊ２,第３０節第２日,10/02(日),16:04,徳島,0-2,Ｆ東京,鳴門大塚,9118,スカパー／ｅ２／スカパー光
552,2011,Ｊ２,第３０節第２日,10/02(日),16:04,愛媛,0-1,千葉,ニンスタ,3246,スカパー／ｅ２（録）／スカパー光
553,2011,ＹＮＣ,準々決勝,10/05(水),19:00,鹿島,3-2,横浜FM,カシマ,4804,フジテレビＴＷＯ
554,2011,ＹＮＣ,準々決勝,10/05(水),19:00,名古屋,5-3,新潟,瑞穂陸,4108,フジテレビＮＥＸＴ／東海テレビ（録）
555,2011,ＹＮＣ,準々決勝,10/05(水),19:03,Ｇ大阪,3-1,磐田,万博,4112,スカパー！
556,2011,ＹＮＣ,準々決勝,10/05(水),19:04,Ｃ大阪,1-2,浦和,長居,6736,フジテレビＯＮＥ／関西テレビ（録）
557,2011,ＹＮＣ,準決勝,10/09(日),13:00,名古屋,1-2,鹿島,瑞穂陸,8562,フジテレビＯＮＥ
558,2011,ＹＮＣ,準決勝,10/09(日),17:00,浦和,2-1,Ｇ大阪,埼玉,23879,フジテレビＴＷＯ／フジテレビ（単・録）
559,2011,Ｊ１,第２９節第１日,10/15(土),13:04,Ｃ大阪,0-4,甲府,金鳥スタ,7501,スカパー／ｅ２／スカパー光／ひかりＴＶ
560,2011,Ｊ１,第２９節第１日,10/15(土),14:03,磐田,1-2,鹿島,ヤマハ,8313,スカパー／ｅ２／スカパー光／静岡放送
561,2011,Ｊ１,第２９節第１日,10/15(土),15:04,横浜FM,1-1,広島,日産ス,20174,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／ＴＢＳ（単・録）
562,2011,Ｊ１,第２９節第１日,10/15(土),16:03,浦和,0-1,大宮,埼玉,34654,スカパー／ｅ２／スカパー光
563,2011,Ｊ１,第２９節第１日,10/15(土),16:03,福岡,0-3,仙台,レベスタ,7191,スカパー／ｅ２／スカパー光／ＮＨＫ福岡／ＮＨＫ仙台／ひかりＴＶ
564,2011,Ｊ１,第２９節第１日,10/15(土),16:04,名古屋,4-1,Ｇ大阪,瑞穂陸,17481,スカパー／ｅ２／スカパー光
565,2011,Ｊ１,第２９節第１日,10/15(土),16:04,神戸,1-1,清水,ホームズ,12706,スカパー／ｅ２／スカパー光
566,2011,Ｊ２,第３１節第１日,10/15(土),13:03,栃木,0-3,湘南,栃木グ,3122,スカパー／ｅ２／スカパー光／とちぎテレビ（録）
567,2011,Ｊ２,第３１節第１日,10/15(土),13:05,岐阜,4-3,横浜FC,長良川,5236,スカパー／ｅ２／スカパー光
568,2011,Ｊ２,第３１節第１日,10/15(土),19:03,鳥取,0-0,大分,とりスタ,2837,スカパー／ｅ２／スカパー光／ＮＨＫ鳥取／ひかりＴＶ
569,2011,Ｊ１,第２９節第２日,10/16(日),14:04,柏,1-0,山形,柏,10361,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）
570,2011,Ｊ１,第２９節第２日,10/16(日),15:04,川崎Ｆ,1-2,新潟,等々力,16903,スカパー／ｅ２／スカパー光／ＢＳ
571,2011,Ｊ２,第３１節第２日,10/16(日),13:04,札幌,0-1,鳥栖,札幌厚別,8674,スカパー／ｅ２／スカパー光
572,2011,Ｊ２,第３１節第２日,10/16(日),13:04,水戸,1-1,東京Ｖ,Ｋｓスタ,3947,スカパー／ｅ２（録）／スカパー光
573,2011,Ｊ２,第３１節第２日,10/16(日),13:04,Ｆ東京,3-0,岡山,味スタ,17384,スカパー／ｅ２／スカパー光／ひかりＴＶ
574,2011,Ｊ２,第３１節第２日,10/16(日),13:04,京都,1-2,徳島,西京極,5690,スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）
575,2011,Ｊ２,第３１節第２日,10/16(日),16:03,千葉,2-3,草津,フクアリ,8902,スカパー／ｅ２／スカパー光
576,2011,Ｊ２,第３１節第２日,10/16(日),16:04,富山,1-2,北九州,富山,3296,スカパー／ｅ２／スカパー光
577,2011,Ｊ２,第３１節第２日,10/16(日),16:04,愛媛,1-1,熊本,ニンスタ,2869,スカパー／ｅ２／スカパー光
578,2011,Ｊ２,第６節第１日,10/19(水),19:03,東京Ｖ,1-0,徳島,国立,3305,スカパー／ｅ２（録）／スカパー光／ひかりＴＶ
579,2011,Ｊ２,第６節第１日,10/19(水),19:03,北九州,0-0,湘南,本城,3011,スカパー／ｅ２（録）／スカパー光
580,2011,Ｊ２,第６節第１日,10/19(水),19:04,草津,4-2,岐阜,正田スタ,1348,スカパー／ｅ２（録）／スカパー光
581,2011,Ｊ２,第６節第１日,10/19(水),19:04,富山,0-3,鳥栖,富山,2014,スカパー／ｅ２（録）／スカパー光
582,2011,Ｊ２,第６節第１日,10/19(水),19:04,京都,4-0,札幌,西京極,3601,スカパー／ｅ２／スカパー光／ＫＢＳ京都
583,2011,Ｊ２,第６節第１日,10/19(水),19:04,熊本,0-1,栃木,熊本,3189,スカパー／ｅ２／スカパー光／ひかりＴＶ
584,2011,Ｊ２,第６節第１日,10/19(水),19:05,大分,2-1,愛媛,大銀ド,4859,スカパー／ｅ２（録）／スカパー光
585,2011,Ｊ２,第６節第１日,10/19(水),19:33,横浜FC,0-1,Ｆ東京,ニッパ球,6230,スカパー／ｅ２／スカパー光
586,2011,Ｊ２,第６節第１日,10/19(水),19:34,水戸,1-0,千葉,Ｋｓスタ,2155,スカパー／ｅ２（録）／スカパー光
587,2011,Ｊ２,第６節第１日,10/19(水),19:34,岡山,2-1,鳥取,カンスタ,5170,スカパー／ｅ２／スカパー光
588,2011,Ｊ１,第３０節第１日,10/22(土),14:03,仙台,0-0,川崎Ｆ,ユアスタ,15224,スカパー／ｅ２／スカパー光／ＮＨＫ仙台
589,2011,Ｊ１,第３０節第１日,10/22(土),14:03,大宮,2-3,名古屋,ＮＡＣＫ,9200,スカパー／ｅ２／スカパー光／テレ玉
590,2011,Ｊ１,第３０節第１日,10/22(土),14:04,山形,0-5,Ｇ大阪,ＮＤスタ,13573,スカパー／ｅ２／スカパー光／ＮＨＫ山形
591,2011,Ｊ１,第３０節第１日,10/22(土),14:04,横浜FM,1-2,浦和,日産ス,27527,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
592,2011,Ｊ１,第３０節第１日,10/22(土),14:04,広島,1-3,柏,広島ビ,14450,スカパー／ｅ２／スカパー光／ＢＳ／ＮＨＫ広島／ひかりＴＶ
593,2011,Ｊ１,第３０節第１日,10/22(土),17:04,鹿島,1-1,神戸,カシマ,13248,スカパー／ｅ２／スカパー光
594,2011,Ｊ２,第３２節第１日,10/22(土),14:03,湘南,7-1,岐阜,平塚,4881,スカパー／ｅ２／スカパー光
595,2011,Ｊ２,第３２節第１日,10/22(土),17:03,鳥取,1-0,札幌,とりスタ,3108,スカパー／ｅ２／スカパー光
596,2011,Ｊ２,第３２節第１日,10/22(土),17:06,東京Ｖ,1-2,富山,味スタ,3455,スカパー／ｅ２／スカパー光
597,2011,Ｊ１,第３０節第２日,10/23(日),13:05,清水,3-0,甲府,アウスタ,19832,スカパー／ｅ２／スカパー光／ＮＨＫ静岡／ＮＨＫ甲府
598,2011,Ｊ１,第３０節第２日,10/23(日),14:03,新潟,3-1,福岡,東北電ス,27107,スカパー／ｅ２／スカパー光／ひかりＴＶ
599,2011,Ｊ１,第３０節第２日,10/23(日),14:03,磐田,0-4,Ｃ大阪,ヤマハ,9513,スカパー／ｅ２／スカパー光／静岡放送
600,2011,Ｊ２,第３２節第２日,10/23(日),13:03,岡山,1-1,愛媛,カンスタ,7283,スカパー／ｅ２／スカパー光／ＮＨＫ岡山
601,2011,Ｊ２,第３２節第２日,10/23(日),14:05,大分,1-3,京都,大銀ド,8522,スカパー／ｅ２／スカパー光
602,2011,Ｊ２,第３２節第２日,10/23(日),17:03,栃木,0-0,千葉,栃木グ,5998,スカパー／ｅ２／スカパー光／とちぎテレビ／ひかりＴＶ
603,2011,Ｊ２,第３２節第２日,10/23(日),17:04,徳島,4-1,横浜FC,鳴門大塚,7358,スカパー／ｅ２／スカパー光
604,2011,Ｊ２,第３２節第２日,10/23(日),17:04,鳥栖,0-0,Ｆ東京,ベアスタ,15489,スカパー／ｅ２／スカパー光／ひかりＴＶ
605,2011,Ｊ２,第３２節第２日,10/23(日),17:04,熊本,2-1,水戸,熊本,9461,スカパー／ｅ２／スカパー光
606,2011,Ｊ２,第３２節第２日,10/23(日),17:05,草津,2-2,北九州,正田スタ,4076,スカパー／ｅ２／スカパー光／群馬テレビ（録）
607,2011,Ｊ２,第７節第１日,10/26(水),19:03,栃木,2-4,東京Ｖ,栃木グ,3839,スカパー／ｅ２／スカパー光／とちぎテレビ（録）
608,2011,Ｊ２,第７節第１日,10/26(水),19:03,湘南,0-1,京都,平塚,6104,スカパー／ｅ２（録）／スカパー光
609,2011,Ｊ２,第７節第１日,10/26(水),19:03,鳥取,0-1,熊本,とりスタ,1994,スカパー／ｅ２（録）／スカパー光
610,2011,Ｊ２,第７節第１日,10/26(水),19:03,鳥栖,1-0,千葉,ベアスタ,6924,スカパー／ｅ２／スカパー光
611,2011,Ｊ２,第７節第１日,10/26(水),19:04,草津,1-1,横浜FC,正田スタ,2064,スカパー／ｅ２（録）／スカパー光
612,2011,Ｊ２,第７節第１日,10/26(水),19:04,Ｆ東京,1-2,大分,国立,10660,スカパー／ｅ２／スカパー光
613,2011,Ｊ２,第７節第１日,10/26(水),19:04,岐阜,1-3,北九州,長良川,2150,スカパー／ｅ２（録）／スカパー光
614,2011,Ｊ２,第７節第１日,10/26(水),19:04,徳島,0-2,札幌,鳴門大塚,3571,スカパー／ｅ２／スカパー光
615,2011,Ｊ２,第７節第１日,10/26(水),19:04,愛媛,0-1,水戸,ニンスタ,1563,スカパー／ｅ２（録）／スカパー光／ひかりＴＶ
616,2011,Ｊ２,第７節第１日,10/26(水),19:33,岡山,1-1,富山,カンスタ,4323,スカパー／ｅ２（録）／スカパー光／ひかりＴＶ
617,2011,ＹＮＣ,決勝,10/29(土),13:10,浦和,0-1,鹿島,国立,46599,フジテレビ系にて全国生中継／ＢＳフジ（録）／フジテレビＯＮＥ（録）
618,2011,Ｊ２,第３３節第１日,10/29(土),17:04,京都,1-0,湘南,西京極,7090,スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）
619,2011,Ｊ２,第３３節第１日,10/29(土),17:04,北九州,2-1,栃木,本城,2303,スカパー／ｅ２／スカパー光
620,2011,Ｊ２,第３３節第２日,10/30(日),13:04,水戸,2-2,草津,Ｋｓスタ,4050,スカパー／ｅ２／スカパー光／ＮＨＫ水戸
621,2011,Ｊ２,第３３節第２日,10/30(日),13:04,Ｆ東京,1-1,東京Ｖ,味スタ,35911,スカパー／ｅ２／スカパー光／ひかりＴＶ
622,2011,Ｊ２,第３３節第２日,10/30(日),13:05,札幌,3-0,熊本,札幌厚別,9337,スカパー／ｅ２／スカパー光
623,2011,Ｊ２,第３３節第２日,10/30(日),16:03,千葉,0-1,徳島,フクアリ,10015,スカパー／ｅ２／スカパー光／ひかりＴＶ
624,2011,Ｊ２,第３３節第２日,10/30(日),16:03,横浜FC,0-1,岡山,ニッパ球,4270,スカパー／ｅ２／スカパー光
625,2011,Ｊ２,第３３節第２日,10/30(日),16:04,富山,4-2,鳥取,富山,2460,スカパー／ｅ２／スカパー光
626,2011,Ｊ２,第３３節第２日,10/30(日),19:04,岐阜,4-4,鳥栖,長良川,2824,スカパー／ｅ２／スカパー光
627,2011,Ｊ２,第３３節第２日,10/30(日),19:04,愛媛,1-1,大分,ニンスタ,2316,スカパー／ｅ２／スカパー光
628,2011,Ｊ１,第３１節第１日,11/03(木・祝),14:03,柏,4-0,新潟,柏,10623,スカパー／ｅ２／スカパー光
629,2011,Ｊ１,第３１節第１日,11/03(木・祝),14:03,名古屋,3-1,Ｃ大阪,豊田ス,23677,スカパー／ｅ２／スカパー光
630,2011,Ｊ１,第３１節第１日,11/03(木・祝),14:04,川崎Ｆ,0-1,大宮,等々力,17556,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
631,2011,Ｊ１,第３１節第１日,11/03(木・祝),14:04,甲府,1-2,横浜FM,中銀スタ,15315,スカパー／ｅ２／スカパー光／ＢＳ／ＮＨＫ甲府
632,2011,Ｊ１,第３１節第１日,11/03(木・祝),14:04,Ｇ大阪,1-0,鹿島,万博,20991,スカパー／ｅ２／スカパー光／ＮＨＫ総合／ひかりＴＶ
633,2011,Ｊ１,第３１節第１日,11/03(木・祝),17:03,仙台,0-0,広島,ユアスタ,17215,スカパー／ｅ２／スカパー光
634,2011,Ｊ１,第３１節第１日,11/03(木・祝),17:03,浦和,0-3,磐田,埼玉,34263,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／テレ玉
635,2011,Ｊ１,第３１節第１日,11/03(木・祝),17:03,福岡,2-2,清水,レベスタ,12632,スカパー／ｅ２／スカパー光
636,2011,Ｊ１,第３１節第１日,11/03(木・祝),17:04,神戸,2-0,山形,ホームズ,11420,スカパー／ｅ２／スカパー光／ひかりＴＶ
637,2011,Ｊ２,第３４節第１日,11/06(日),13:03,鳥取,0-5,栃木,とりスタ,2111,スカパー／ｅ２／スカパー光
638,2011,Ｊ２,第３４節第１日,11/06(日),13:03,鳥栖,2-0,横浜FC,ベアスタ,11372,スカパー／ｅ２／スカパー光／ひかりＴＶ
639,2011,Ｊ２,第３４節第１日,11/06(日),13:03,熊本,1-2,京都,水前寺,2847,スカパー／ｅ２／スカパー光
640,2011,Ｊ２,第３４節第１日,11/06(日),13:04,水戸,1-0,北九州,Ｋｓスタ,2511,スカパー／ｅ２／スカパー光（録）
641,2011,Ｊ２,第３４節第１日,11/06(日),13:04,岡山,1-2,岐阜,カンスタ,6431,スカパー／ｅ２／スカパー光
642,2011,Ｊ２,第３４節第１日,11/06(日),13:05,草津,0-0,富山,正田スタ,2200,スカパー／ｅ２／スカパー光（録）
643,2011,Ｊ２,第３４節第１日,11/06(日),16:03,東京Ｖ,2-1,札幌,味スタ,5425,スカパー／ｅ２／スカパー光
644,2011,Ｊ２,第３４節第１日,11/06(日),16:03,湘南,1-2,Ｆ東京,平塚,9292,スカパー／ｅ２／スカパー光／ひかりＴＶ
645,2011,Ｊ２,第３４節第１日,11/06(日),16:05,大分,1-1,千葉,大銀ド,9589,スカパー／ｅ２／スカパー光
646,2011,Ｊ２,第３４節第１日,11/06(日),18:04,徳島,2-2,愛媛,鳴門大塚,8421,スカパー／ｅ２／スカパー光
647,2011,Ｊ２,第３５節第１日,11/12(土),13:03,札幌,2-0,大分,札幌厚別,8766,スカパー／ｅ２／スカパー光／テレビ北海道
648,2011,Ｊ２,第３５節第１日,11/12(土),13:04,栃木,0-1,徳島,栃木グ,4404,スカパー／ｅ２／スカパー光／とちぎテレビ（録）／ひかりＴＶ
649,2011,Ｊ２,第３５節第１日,11/12(土),13:04,愛媛,2-2,鳥栖,ニンスタ,2928,スカパー／ｅ２／スカパー光
650,2011,Ｊ２,第３５節第１日,11/12(土),14:04,北九州,2-0,熊本,本城,5307,スカパー／ｅ２（録）／スカパー光／ＮＨＫ北九州／ＮＨＫ熊本
651,2011,Ｊ２,第３５節第１日,11/12(土),16:03,千葉,1-0,鳥取,フクアリ,8038,スカパー／ｅ２／スカパー光
652,2011,Ｊ２,第３５節第１日,11/12(土),16:04,Ｆ東京,2-0,水戸,味スタ,22896,スカパー／ｅ２／スカパー光／ＴＯＫＹＯ　ＭＸ（録）／ひかりＴＶ
653,2011,Ｊ２,第３５節第１日,11/12(土),16:04,京都,1-0,東京Ｖ,西京極,12287,スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）
654,2011,Ｊ２,第３５節第２日,11/13(日),13:04,岐阜,0-1,草津,長良川,4149,スカパー／ｅ２／スカパー光
655,2011,Ｊ２,第３５節第２日,11/13(日),16:03,横浜FC,3-2,湘南,ニッパ球,7382,スカパー／ｅ２／スカパー光／テレビ神奈川
656,2011,Ｊ２,第３５節第２日,11/13(日),16:04,富山,0-2,岡山,富山,2889,スカパー／ｅ２／スカパー光
657,2011,Ｊ１,第３２節第１日,11/19(土),14:03,浦和,0-0,仙台,埼玉,30891,スカパー／ｅ２／スカパー光／テレ玉
658,2011,Ｊ１,第３２節第１日,11/19(土),14:04,横浜FM,1-2,名古屋,日産ス,23023,スカパー／ｅ２／スカパー光／ＮＨＫ総合／ひかりＴＶ
659,2011,Ｊ１,第３２節第１日,11/19(土),14:04,新潟,2-2,Ｇ大阪,東北電ス,22990,スカパー／ｅ２／スカパー光／ＢＳ
660,2011,Ｊ１,第３２節第１日,11/19(土),14:04,磐田,2-1,甲府,ヤマハ,7244,スカパー／ｅ２／スカパー光
661,2011,Ｊ１,第３２節第１日,11/19(土),14:04,広島,2-3,川崎Ｆ,広島ビ,12041,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／ＮＨＫ広島
662,2011,Ｊ１,第３２節第１日,11/19(土),17:03,大宮,1-1,鹿島,ＮＡＣＫ,9537,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）
663,2011,Ｊ１,第３２節第１日,11/19(土),17:04,山形,0-5,福岡,ＮＤスタ,5053,スカパー／ｅ２／スカパー光
664,2011,Ｊ２,第３６節第１日,11/19(土),14:04,富山,2-1,愛媛,富山,2087,スカパー／ｅ２／スカパー光
665,2011,Ｊ２,第３６節第１日,11/19(土),17:03,鳥取,1-5,Ｆ東京,とりスタ,5746,スカパー／ｅ２／スカパー光／ＮＨＫ鳥取／ひかりＴＶ
666,2011,Ｊ２,第３６節第１日,11/19(土),17:04,湘南,1-2,徳島,平塚,3680,スカパー／ｅ２／スカパー光
667,2011,Ｊ１,第３２節第２日,11/20(日),13:05,清水,1-2,柏,アウスタ,19584,スカパー／ｅ２／スカパー光／ＢＳ／テレビ静岡／ひかりＴＶ
668,2011,Ｊ１,第３２節第２日,11/20(日),16:04,Ｃ大阪,0-3,神戸,金鳥スタ,16030,スカパー／ｅ２／スカパー光
669,2011,Ｊ２,第３６節第２日,11/20(日),13:03,鳥栖,2-3,北九州,ベアスタ,12884,スカパー／ｅ２／スカパー光／ＮＨＫ佐賀／ＮＨＫ北九州／ひかりＴＶ
670,2011,Ｊ２,第３６節第２日,11/20(日),13:04,水戸,0-1,栃木,Ｋｓスタ,4759,スカパー／ｅ２（録）／スカパー光／ＮＨＫ水戸
671,2011,Ｊ２,第３６節第２日,11/20(日),13:04,草津,2-1,札幌,正田スタ,5565,スカパー／ｅ２／スカパー光／群馬テレビ（録）
672,2011,Ｊ２,第３６節第２日,11/20(日),13:05,岡山,2-1,京都,カンスタ,7150,スカパー／ｅ２／スカパー光
673,2011,Ｊ２,第３６節第２日,11/20(日),16:03,東京Ｖ,1-0,千葉,味スタ,11641,スカパー／ｅ２／スカパー光
674,2011,Ｊ２,第３６節第２日,11/20(日),16:04,熊本,0-1,横浜FC,熊本,7752,スカパー／ｅ２／スカパー光
675,2011,Ｊ２,第３６節第２日,11/20(日),16:06,大分,2-1,岐阜,大銀ド,8490,スカパー／ｅ２／スカパー光
676,2011,Ｊ１,第３３節第１日,11/26(土),14:02,名古屋,3-0,山形,豊田ス,26481,スカパー／ｅ２／スカパー光／ＢＳ／ひかりＴＶ
677,2011,Ｊ１,第３３節第１日,11/26(土),14:03,川崎Ｆ,3-0,横浜FM,等々力,19972,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）
678,2011,Ｊ１,第３３節第１日,11/26(土),14:04,鹿島,3-0,清水,カシマ,21542,スカパー／ｅ２／スカパー光／ＮＨＫ水戸／ひかりＴＶ
679,2011,Ｊ１,第３３節第１日,11/26(土),14:04,柏,1-1,Ｃ大阪,柏,11107,スカパー／ｅ２／スカパー光／ＮＨＫ総合
680,2011,Ｊ１,第３３節第１日,11/26(土),14:04,Ｇ大阪,1-0,仙台,万博,18001,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／毎日放送（録）
681,2011,Ｊ１,第３３節第１日,11/26(土),17:33,福岡,1-2,浦和,レベスタ,17177,スカパー／ｅ２／スカパー光
682,2011,Ｊ１,第３３節第１日,11/26(土),17:34,広島,4-2,大宮,広島ビ,16779,スカパー／ｅ２／スカパー光
683,2011,Ｊ２,第３７節第１日,11/26(土),14:03,湘南,0-2,札幌,平塚,7828,スカパー／ｅ２／スカパー光
684,2011,Ｊ２,第３７節第１日,11/26(土),17:33,栃木,2-1,大分,栃木グ,4614,スカパー／ｅ２／スカパー光／とちぎテレビ
685,2011,Ｊ２,第３７節第１日,11/26(土),17:34,Ｆ東京,1-0,千葉,味スタ,24241,スカパー／ｅ２／スカパー光／ＴＯＫＹＯ　ＭＸ（録）／ひかりＴＶ
686,2011,Ｊ１,第３３節第２日,11/27(日),13:03,甲府,3-0,新潟,中銀スタ,13361,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／ＮＨＫ甲府／ＮＨＫ新潟
687,2011,Ｊ１,第３３節第２日,11/27(日),13:04,神戸,3-1,磐田,ホームズ,17187,スカパー／ｅ２／スカパー光／ＮＨＫ神戸
688,2011,Ｊ２,第３７節第２日,11/27(日),13:04,徳島,0-3,鳥栖,鳴門大塚,11916,スカパー／ｅ２／スカパー光／ＮＨＫ徳島／ＮＨＫ佐賀／ひかりＴＶ
689,2011,Ｊ２,第３７節第２日,11/27(日),13:04,愛媛,1-2,草津,ニンスタ,3963,スカパー／ｅ２／スカパー光／ＮＨＫ松山
690,2011,Ｊ２,第３７節第２日,11/27(日),13:04,熊本,1-0,岡山,熊本,7981,スカパー／ｅ２／スカパー光／ＮＨＫ熊本／ＮＨＫ岡山
691,2011,Ｊ２,第３７節第２日,11/27(日),16:33,横浜FC,1-2,京都,ニッパ球,5350,スカパー／ｅ２／スカパー光
692,2011,Ｊ２,第３７節第２日,11/27(日),16:33,北九州,1-2,東京Ｖ,本城,7080,スカパー／ｅ２／スカパー光
693,2011,Ｊ２,第３７節第２日,11/27(日),16:34,水戸,3-1,鳥取,Ｋｓスタ,5227,スカパー／ｅ２／スカパー光
694,2011,Ｊ２,第３７節第２日,11/27(日),16:34,岐阜,1-1,富山,長良川,5518,スカパー／ｅ２／スカパー光
695,2011,Ｊ１,第３４節第１日,12/03(土),15:31,新潟,0-1,名古屋,東北電ス,26300,スカパー／ｅ２／スカパー光／ＢＳ／ＮＨＫ新潟
696,2011,Ｊ１,第３４節第１日,12/03(土),15:33,大宮,3-1,甲府,ＮＡＣＫ,10628,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／テレ玉
697,2011,Ｊ１,第３４節第１日,12/03(土),15:33,横浜FM,1-1,鹿島,日産ス,26973,スカパー／ｅ２／スカパー光／ひかりＴＶ
698,2011,Ｊ１,第３４節第１日,12/03(土),15:33,清水,1-3,Ｇ大阪,アウスタ,18670,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ（録）／ＴＢＳ（単・録）
699,2011,Ｊ１,第３４節第１日,12/03(土),15:34,山形,1-3,広島,ＮＤスタ,7016,スカパー／ｅ２／スカパー光／ＮＨＫ山形／ＮＨＫ広島
700,2011,Ｊ１,第３４節第１日,12/03(土),15:34,磐田,2-1,川崎Ｆ,ヤマハ,12349,スカパー／ｅ２／スカパー光
701,2011,Ｊ１,第３４節第１日,12/03(土),15:34,Ｃ大阪,7-1,福岡,金鳥スタ,11009,スカパー／ｅ２／スカパー光
702,2011,Ｊ１,第３４節第１日,12/03(土),15:35,浦和,1-3,柏,埼玉,54441,スカパー／ｅ２／スカパー光／テレ玉／ＮＨＫ総合
703,2011,Ｊ１,第３４節第１日,12/03(土),15:36,仙台,2-0,神戸,ユアスタ,18575,スカパー／ｅ２／スカパー光／ＮＨＫ仙台／ＮＨＫ神戸／ひかりＴＶ
704,2011,Ｊ２,第３８節第１日,12/03(土),12:32,札幌,2-1,Ｆ東京,札幌ド,39243,スカパー／ｅ２／スカパー光／札幌テレビ／ひかりＴＶ
705,2011,Ｊ２,第３８節第１日,12/03(土),12:33,鳥取,2-4,愛媛,とりスタ,2504,スカパー／ｅ２／スカパー光／ＮＨＫ鳥取
706,2011,Ｊ２,第３８節第１日,12/03(土),12:33,岡山,1-0,徳島,カンスタ,8833,スカパー／ｅ２／スカパー光
707,2011,Ｊ２,第３８節第１日,12/03(土),12:33,鳥栖,2-2,熊本,ベアスタ,22532,スカパー／ｅ２／スカパー光／ＮＨＫ佐賀／ひかりＴＶ
708,2011,Ｊ２,第３８節第１日,12/03(土),12:34,草津,4-0,栃木,正田スタ,3246,スカパー／ｅ２（録）／スカパー光／群馬テレビ
709,2011,Ｊ２,第３８節第１日,12/03(土),12:34,千葉,2-1,水戸,フクアリ,7463,スカパー／ｅ２／スカパー光
710,2011,Ｊ２,第３８節第１日,12/03(土),12:34,東京Ｖ,2-2,湘南,味スタ,3929,スカパー／ｅ２／スカパー光
711,2011,Ｊ２,第３８節第１日,12/03(土),12:34,富山,0-2,横浜FC,富山,4493,スカパー／ｅ２（録）／スカパー光
712,2011,Ｊ２,第３８節第１日,12/03(土),12:35,京都,3-1,岐阜,西京極,6715,スカパー／ｅ２（録）／スカパー光／ＫＢＳ京都（録）
713,2011,Ｊ２,第３８節第１日,12/03(土),12:35,大分,2-2,北九州,大銀ド,10395,スカパー／ｅ２（録）／スカパー光
