,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
745,2015,Ｊ２,第３０節第１日,08/23(日),18:03,横浜FC,0-1,千葉,ニッパツ,5814,スカパー！／スカパー！プレミアムサービス
746,2015,Ｊ２,第３０節第１日,08/23(日),18:03,長崎,0-0,讃岐,長崎県立,3630,スカパー！／スカパー！プレミアムサービス
747,2015,Ｊ２,第３０節第１日,08/23(日),18:03,東京Ｖ,0-1,愛媛,味スタ,6843,スカパー！／スカパー！プレミアムサービス
748,2015,Ｊ２,第３０節第１日,08/23(日),18:03,大分,1-3,Ｃ大阪,大銀ド,10229,スカパー！／スカパー！プレミアムサービス
749,2015,Ｊ２,第３０節第１日,08/23(日),18:04,磐田,3-1,徳島,ヤマハ,9435,スカパー！／スカパー！プレミアムサービス
750,2015,Ｊ２,第３０節第１日,08/23(日),18:04,京都,1-1,金沢,西京極,5887,スカパー！／スカパー！プレミアムサービス
751,2015,Ｊ２,第３０節第１日,08/23(日),18:05,熊本,1-1,札幌,うまスタ,6532,スカパー！／スカパー！プレミアムサービス
752,2015,Ｊ２,第３０節第１日,08/23(日),19:03,岡山,1-0,福岡,Ｃスタ,8145,スカパー！／スカパー！プレミアムサービス
753,2015,Ｊ２,第２７節第２日,08/26(水),18:34,群馬,0-1,岐阜,正田スタ,1824,スカパー！／スカパー！プレミアムサービス
754,2015,Ｊ１ ２ｎｄ,第９節第１日,08/29(土),18:04,清水,1-1,FC東京,アイスタ,14954,スカパー！／スカパー！プレミアムサービス
755,2015,Ｊ１ ２ｎｄ,第９節第１日,08/29(土),18:30,横浜FM,4-0,浦和,日産ス,33467,スカパー！／スカパー！プレミアムサービス
756,2015,Ｊ１ ２ｎｄ,第９節第１日,08/29(土),19:03,川崎Ｆ,1-3,鹿島,等々力,22632,スカパー！／スカパー！プレミアムサービス
757,2015,Ｊ１ ２ｎｄ,第９節第１日,08/29(土),19:04,神戸,7-1,鳥栖,神戸ユ,14637,スカパー！／スカパー！プレミアムサービス
758,2015,Ｊ１ ２ｎｄ,第９節第１日,08/29(土),19:04,広島,5-2,名古屋,Ｅスタ,13916,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
759,2015,Ｊ１ ２ｎｄ,第９節第１日,08/29(土),19:04,仙台,0-1,新潟,ユアスタ,14573,スカパー！／スカパー！プレミアムサービス
760,2015,Ｊ１ ２ｎｄ,第９節第２日,08/30(日),19:03,柏,2-2,甲府,柏,8002,スカパー！／スカパー！プレミアムサービス
761,2015,Ｊ１ ２ｎｄ,第９節第２日,08/30(日),19:04,Ｇ大阪,1-0,湘南,万博,14985,スカパー！／スカパー！プレミアムサービス
762,2015,ＹＮＣ 決勝トーナメント,準々決勝　第１戦,09/02(水),19:00,柏,0-2,神戸,柏,4442,スカパー！／スカパー！プレミアムサービス
763,2015,ＹＮＣ 決勝トーナメント,準々決勝　第１戦,09/02(水),19:00,Ｇ大阪,1-1,名古屋,万博,6064,スカパー！／スカパー！プレミアムサービス
764,2015,ＹＮＣ 決勝トーナメント,準々決勝　第１戦,09/02(水),19:03,新潟,5-0,浦和,デンカＳ,7603,スカパー！／スカパー！プレミアムサービス
765,2015,ＹＮＣ 決勝トーナメント,準々決勝　第１戦,09/02(水),19:04,FC東京,2-2,鹿島,味スタ,10443,フジテレビＯＮＥ／スカパー！プレミアムサービス
766,2015,Ｊ３,第２７節第１日,09/05(土),17:59,YS横浜,0-2,町田,ニッパツ,1631,
767,2015,ＹＮＣ 決勝トーナメント,準々決勝　第２戦,09/06(日),18:34,鹿島,3-0,FC東京,カシマ,8568,スカパー！／スカパー！プレミアムサービス
768,2015,ＹＮＣ 決勝トーナメント,準々決勝　第２戦,09/06(日),19:05,浦和,3-0,新潟,埼玉,16781,フジテレビＯＮＥ／スカパー！プレミアムサービス
769,2015,ＹＮＣ 決勝トーナメント,準々決勝　第２戦,09/06(日),19:34,名古屋,2-2(PK9-10),Ｇ大阪,パロ瑞穂,8064,スカパー！／スカパー！プレミアムサービス
770,2015,ＹＮＣ 決勝トーナメント,準々決勝　第２戦,09/06(日),20:04,神戸,2-3,柏,神戸ユ,6330,スカパー！／スカパー！プレミアムサービス
771,2015,Ｊ３,第２７節第２日,09/06(日),13:00,相模原,2-2,盛岡,ギオンス,1882,
772,2015,Ｊ３,第２７節第２日,09/06(日),15:00,藤枝,4-2,鳥取,藤枝サ,851,
773,2015,Ｊ３,第２７節第２日,09/06(日),15:05,秋田,3-1,山口,Ａ‐スタ,1241,秋田放送
774,2015,Ｊ３,第２７節第２日,09/06(日),18:04,富山,0-0,長野,富山,2973,
775,2015,Ｊ３,第２７節第２日,09/06(日),19:00,琉球,6-0,J-22,沖縄県陸,673,
776,2015,Ｊ１ ２ｎｄ,第１０節第１日,09/11(金),19:36,浦和,1-0,柏,埼玉,23957,スカパー！／スカパー！プレミアムサービス
777,2015,Ｊ１ ２ｎｄ,第１０節第２日,09/12(土),18:35,名古屋,0-1,仙台,豊田ス,21008,スカパー！／スカパー！プレミアムサービス
778,2015,Ｊ１ ２ｎｄ,第１０節第２日,09/12(土),18:35,甲府,1-3,川崎Ｆ,中銀スタ,11069,スカパー！／スカパー！プレミアムサービス
779,2015,Ｊ１ ２ｎｄ,第１０節第２日,09/12(土),18:36,鹿島,1-2,Ｇ大阪,カシマ,22380,スカパー！／スカパー！プレミアムサービス
780,2015,Ｊ１ ２ｎｄ,第１０節第２日,09/12(土),19:04,鳥栖,0-0,清水,ベアスタ,10501,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
781,2015,Ｊ１ ２ｎｄ,第１０節第２日,09/12(土),19:04,新潟,1-1,横浜FM,デンカＳ,25336,スカパー！／スカパー！プレミアムサービス
782,2015,Ｊ１ ２ｎｄ,第１０節第２日,09/12(土),19:04,FC東京,3-0,神戸,味スタ,22328,スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ
783,2015,Ｊ１ ２ｎｄ,第１０節第２日,09/12(土),19:05,山形,1-3,広島,ＮＤスタ,8137,スカパー！／スカパー！プレミアムサービス
784,2015,Ｊ１ ２ｎｄ,第１０節第２日,09/12(土),19:06,湘南,1-1,松本,ＢＭＷス,12230,スカパー！／スカパー！プレミアムサービス
785,2015,Ｊ２,第３１節第１日,09/12(土),13:05,札幌,2-0,横浜FC,札幌ド,10840,スカパー！／スカパー！プレミアムサービス
786,2015,Ｊ２,第３１節第２日,09/13(日),18:03,水戸,1-0,大宮,Ｋｓスタ,5360,スカパー！／スカパー！プレミアムサービス
787,2015,Ｊ２,第３１節第２日,09/13(日),18:03,大分,0-1,熊本,大銀ド,6890,スカパー！／スカパー！プレミアムサービス
788,2015,Ｊ２,第３１節第２日,09/13(日),18:04,讃岐,0-1,福岡,ピカスタ,2648,スカパー！／スカパー！プレミアムサービス
789,2015,Ｊ２,第３１節第２日,09/13(日),18:04,群馬,1-3,東京Ｖ,正田スタ,3375,スカパー！／スカパー！プレミアムサービス
790,2015,Ｊ２,第３１節第２日,09/13(日),18:05,金沢,0-3,磐田,石川西部,12353,スカパー！／スカパー！プレミアムサービス
791,2015,Ｊ２,第３１節第２日,09/13(日),19:03,千葉,1-1,京都,フクアリ,8956,スカパー！／スカパー！プレミアムサービス／千葉テレビ
792,2015,Ｊ２,第３１節第２日,09/13(日),19:04,Ｃ大阪,4-1,栃木,金鳥スタ,11093,スカパー！／スカパー！プレミアムサービス
793,2015,Ｊ２,第３１節第２日,09/13(日),19:04,愛媛,1-1,岡山,ニンスタ,6862,スカパー！／スカパー！プレミアムサービス
794,2015,Ｊ２,第３１節第２日,09/13(日),19:05,岐阜,1-0,北九州,長良川,5139,スカパー！／スカパー！プレミアムサービス
795,2015,Ｊ２,第３１節第２日,09/13(日),19:06,徳島,0-0,長崎,鳴門大塚,8684,スカパー！／スカパー！プレミアムサービス
796,2015,Ｊ３,第２８節第１日,09/13(日),13:00,盛岡,1-1,町田,盛岡南,811,
797,2015,Ｊ３,第２８節第１日,09/13(日),15:00,藤枝,1-3,相模原,藤枝サ,1176,
798,2015,Ｊ３,第２８節第１日,09/13(日),15:01,福島,0-1,長野,とうスタ,920,
799,2015,Ｊ３,第２８節第１日,09/13(日),17:00,鳥取,3-0,琉球,とりスタ,2305,
800,2015,Ｊ３,第２８節第１日,09/13(日),18:00,YS横浜,4-0,J-22,ニッパツ,678,
801,2015,Ｊ３,第２８節第１日,09/13(日),18:00,山口,1-2,富山,維新公園,4630,
802,2015,Ｊ１ ２ｎｄ,第１１節第１日,09/19(土),17:04,甲府,0-1,鹿島,中銀スタ,12131,スカパー！／スカパー！プレミアムサービス
803,2015,Ｊ１ ２ｎｄ,第１１節第１日,09/19(土),18:34,仙台,1-1,湘南,ユアスタ,12635,スカパー！／スカパー！プレミアムサービス
804,2015,Ｊ１ ２ｎｄ,第１１節第１日,09/19(土),19:04,清水,1-4,浦和,エコパ,19232,スカパー！／スカパー！プレミアムサービス
805,2015,Ｊ１ ２ｎｄ,第１１節第１日,09/19(土),19:04,神戸,1-2,新潟,神戸ユ,14471,スカパー！／スカパー！プレミアムサービス
806,2015,Ｊ１ ２ｎｄ,第１１節第１日,09/19(土),19:04,川崎Ｆ,6-1,名古屋,等々力,20238,スカパー！／スカパー！プレミアムサービス
807,2015,Ｊ１ ２ｎｄ,第１１節第１日,09/19(土),19:04,広島,0-0,鳥栖,Ｅスタ,18625,スカパー！／スカパー！プレミアムサービス
808,2015,Ｊ１ ２ｎｄ,第１１節第１日,09/19(土),19:04,横浜FM,1-0,FC東京,日産ス,30999,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
809,2015,Ｊ３,第２９節第１日,09/19(土),14:00,秋田,1-0,YS横浜,Ａ‐スタ,1296,
810,2015,Ｊ１ ２ｎｄ,第１１節第２日,09/20(日),14:03,松本,1-1,Ｇ大阪,松本,18052,スカパー！／スカパー！プレミアムサービス／長野朝日放送
811,2015,Ｊ１ ２ｎｄ,第１１節第２日,09/20(日),19:03,柏,0-0,山形,柏,10520,スカパー！／スカパー！プレミアムサービス
812,2015,Ｊ２,第３２節第１日,09/20(日),13:03,栃木,2-2,水戸,栃木グ,4769,スカパー！／スカパー！プレミアムサービス
813,2015,Ｊ２,第３２節第１日,09/20(日),13:04,岡山,3-0,群馬,Ｃスタ,6729,スカパー！／スカパー！プレミアムサービス／ＮＨＫ岡山
814,2015,Ｊ２,第３２節第１日,09/20(日),13:04,讃岐,0-1,徳島,ピカスタ,8249,スカパー！／スカパー！プレミアムサービス／ＮＨＫ高松／ＮＨＫ徳島
815,2015,Ｊ２,第３２節第１日,09/20(日),13:05,福岡,2-1,札幌,レベスタ,13873,スカパー！／スカパー！プレミアムサービス
816,2015,Ｊ２,第３２節第１日,09/20(日),16:03,北九州,3-1,千葉,本城,2717,スカパー！／スカパー！プレミアムサービス
817,2015,Ｊ２,第３２節第１日,09/20(日),16:04,岐阜,0-3,大分,長良川,8814,スカパー！／スカパー！プレミアムサービス／岐阜放送（録）
818,2015,Ｊ２,第３２節第１日,09/20(日),16:04,東京Ｖ,0-1,長崎,味フィ西,3822,スカパー！／スカパー！プレミアムサービス
819,2015,Ｊ２,第３２節第１日,09/20(日),16:05,磐田,0-0,愛媛,ヤマハ,12058,スカパー！／スカパー！プレミアムサービス
820,2015,Ｊ２,第３２節第１日,09/20(日),18:04,大宮,1-2,Ｃ大阪,熊谷陸,14410,スカパー！／スカパー！プレミアムサービス
821,2015,Ｊ２,第３２節第１日,09/20(日),19:04,横浜FC,2-1,金沢,ニッパツ,3186,スカパー！／スカパー！プレミアムサービス
822,2015,Ｊ２,第３２節第１日,09/20(日),19:05,熊本,0-0,京都,うまスタ,7051,スカパー！／スカパー！プレミアムサービス
823,2015,Ｊ３,第２９節第２日,09/20(日),13:00,相模原,3-2,J-22,ギオンス,2062,
824,2015,Ｊ３,第２９節第２日,09/20(日),13:04,富山,1-1,福島,魚津桃山,1870,
825,2015,Ｊ３,第２９節第２日,09/20(日),17:00,長野,2-1,藤枝,南長野,4257,
826,2015,Ｊ３,第２９節第２日,09/20(日),17:00,琉球,1-1,盛岡,沖縄県陸,736,
827,2015,Ｊ３,第２９節第２日,09/20(日),19:03,町田,1-3,山口,町田,5191,スカパー！／スカパー！プレミアムサービス
828,2015,Ｊ１ ２ｎｄ,第９節第３日,09/23(水・祝),14:03,松本,2-2,山形,松本,15412,スカパー！／スカパー！プレミアムサービス　※　第９５回天皇杯全日本サッカー選手権大会１回戦のため、９月２３日（水・祝）に開催
829,2015,Ｊ２,第３３節第１日,09/23(水・祝),13:03,大分,2-1,北九州,大銀ド,7463,スカパー！／スカパー！プレミアムサービス
830,2015,Ｊ２,第３３節第１日,09/23(水・祝),13:03,札幌,1-2,岐阜,札幌厚別,8761,スカパー！／スカパー！プレミアムサービス
831,2015,Ｊ２,第３３節第１日,09/23(水・祝),13:04,熊本,0-1,福岡,うまスタ,10142,スカパー！／スカパー！プレミアムサービス
832,2015,Ｊ２,第３３節第１日,09/23(水・祝),14:04,群馬,2-3,磐田,正田スタ,11303,スカパー！／スカパー！プレミアムサービス／群馬テレビ
833,2015,Ｊ２,第３３節第１日,09/23(水・祝),16:03,千葉,2-0,栃木,フクアリ,8938,スカパー！／スカパー！プレミアムサービス／千葉テレビ
834,2015,Ｊ２,第３３節第１日,09/23(水・祝),16:03,東京Ｖ,0-1,大宮,味スタ,8845,スカパー！／スカパー！プレミアムサービス
835,2015,Ｊ２,第３３節第１日,09/23(水・祝),16:04,徳島,0-0,横浜FC,鳴門大塚,4876,スカパー！／スカパー！プレミアムサービス
836,2015,Ｊ２,第３３節第１日,09/23(水・祝),17:04,京都,0-0,岡山,西京極,7349,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都
837,2015,Ｊ２,第３３節第１日,09/23(水・祝),17:04,Ｃ大阪,2-2,水戸,ヤンマー,14975,スカパー！／スカパー！プレミアムサービス
838,2015,Ｊ２,第３３節第１日,09/23(水・祝),19:03,長崎,1-1,金沢,長崎県立,3727,スカパー！／スカパー！プレミアムサービス
839,2015,Ｊ２,第３３節第１日,09/23(水・祝),19:04,愛媛,1-0,讃岐,ニンスタ,4769,スカパー！／スカパー！プレミアムサービス
840,2015,Ｊ３,第３０節第１日,09/23(水・祝),13:00,YS横浜,1-0,琉球,ニッパツ,910,
841,2015,Ｊ３,第３０節第１日,09/23(水・祝),13:00,盛岡,0-1,秋田,盛岡南,1127,
842,2015,Ｊ３,第３０節第１日,09/23(水・祝),13:00,鳥取,6-2,相模原,チュスタ,1620,
843,2015,Ｊ３,第３０節第１日,09/23(水・祝),13:00,福島,2-1,山口,とうスタ,1208,
844,2015,Ｊ３,第３０節第１日,09/23(水・祝),13:04,富山,1-0,藤枝,魚津桃山,2193,
845,2015,Ｊ３,第３０節第１日,09/23(水・祝),17:30,町田,1-0,J-22,町田,5873,
846,2015,Ｊ１ ２ｎｄ,第１２節第１日,09/26(土),14:04,山形,1-1,仙台,ＮＤスタ,13737,スカパー！／スカパー！プレミアムサービス／ＮＨＫ山形／ＮＨＫ仙台
847,2015,Ｊ１ ２ｎｄ,第１２節第１日,09/26(土),15:03,湘南,1-1,横浜FM,ＢＭＷス,14046,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ
848,2015,Ｊ１ ２ｎｄ,第１２節第１日,09/26(土),15:04,鳥栖,0-1,甲府,ベアスタ,9672,スカパー！／スカパー！プレミアムサービス
849,2015,Ｊ１ ２ｎｄ,第１２節第１日,09/26(土),15:04,鹿島,1-2,浦和,カシマ,29030,スカパー！／スカパー！プレミアムサービス
850,2015,Ｊ１ ２ｎｄ,第１２節第１日,09/26(土),15:04,清水,1-5,広島,アイスタ,13053,スカパー！／スカパー！プレミアムサービス／静岡放送
851,2015,Ｊ１ ２ｎｄ,第１２節第１日,09/26(土),16:03,Ｇ大阪,3-1,柏,万博,16438,スカパー！／スカパー！プレミアムサービス
852,2015,Ｊ１ ２ｎｄ,第１２節第１日,09/26(土),18:34,FC東京,1-0,松本,味スタ,36671,スカパー！／スカパー！プレミアムサービス
853,2015,Ｊ１ ２ｎｄ,第１２節第１日,09/26(土),19:04,新潟,1-2,川崎Ｆ,デンカＳ,22573,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
854,2015,Ｊ１ ２ｎｄ,第１２節第１日,09/26(土),19:34,名古屋,2-0,神戸,パロ瑞穂,11570,スカパー！／スカパー！プレミアムサービス／中京テレビ（録）
855,2015,Ｊ２,第３４節第１日,09/27(日),13:03,岡山,1-0,大分,Ｃスタ,7055,スカパー！／スカパー！プレミアムサービス
856,2015,Ｊ２,第３４節第１日,09/27(日),13:03,金沢,1-1,熊本,石川西部,3163,スカパー！／スカパー！プレミアムサービス
857,2015,Ｊ２,第３４節第１日,09/27(日),13:03,札幌,0-0,群馬,札幌ド,11570,スカパー！／スカパー！プレミアムサービス
858,2015,Ｊ２,第３４節第１日,09/27(日),13:03,栃木,0-1,長崎,栃木グ,3812,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
859,2015,Ｊ２,第３４節第１日,09/27(日),13:04,讃岐,1-1,京都,ピカスタ,2585,スカパー！／スカパー！プレミアムサービス
860,2015,Ｊ２,第３４節第１日,09/27(日),16:03,北九州,2-3,磐田,本城,3911,スカパー！／スカパー！プレミアムサービス
861,2015,Ｊ２,第３４節第１日,09/27(日),16:03,大宮,2-1,千葉,ＮＡＣＫ,12029,スカパー！／スカパー！プレミアムサービス／テレ玉
862,2015,Ｊ２,第３４節第１日,09/27(日),16:03,横浜FC,2-1,愛媛,ニッパツ,4510,スカパー！／スカパー！プレミアムサービス
863,2015,Ｊ２,第３４節第１日,09/27(日),16:03,水戸,0-2,岐阜,Ｋｓスタ,4677,スカパー！／スカパー！プレミアムサービス
864,2015,Ｊ２,第３４節第１日,09/27(日),16:04,徳島,1-1,Ｃ大阪,鳴門大塚,7988,スカパー！／スカパー！プレミアムサービス
865,2015,Ｊ２,第３４節第１日,09/27(日),19:04,福岡,0-0,東京Ｖ,レベスタ,7588,スカパー！／スカパー！プレミアムサービス
866,2015,Ｊ３,第３１節第１日,09/27(日),13:00,秋田,1-0,J-22,Ａ‐スタ,1435,
867,2015,Ｊ３,第３１節第１日,09/27(日),13:00,相模原,5-1,富山,ギオンス,2532,
868,2015,Ｊ３,第３１節第１日,09/27(日),13:00,鳥取,1-1,福島,とりスタ,2069,
869,2015,Ｊ３,第３１節第１日,09/27(日),13:00,山口,4-0,YS横浜,維新公園,4510,
870,2015,Ｊ３,第３１節第１日,09/27(日),13:01,藤枝,1-2,町田,エコパ,1406,
871,2015,Ｊ３,第３１節第１日,09/27(日),19:00,長野,2-2,盛岡,南長野,3628,スカパー！／スカパー！プレミアムサービス
872,2015,Ｊ１ ２ｎｄ,第１３節第１日,10/03(土),14:04,仙台,1-3,横浜FM,ユアスタ,15685,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／東日本放送
873,2015,Ｊ１ ２ｎｄ,第１３節第１日,10/03(土),15:03,神戸,0-2,鹿島,ノエスタ,16871,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ
874,2015,Ｊ１ ２ｎｄ,第１３節第１日,10/03(土),15:04,松本,1-0,清水,松本,17371,スカパー！／スカパー！プレミアムサービス
875,2015,Ｊ１ ２ｎｄ,第１３節第１日,10/03(土),16:04,湘南,0-1,山形,ＢＭＷス,10254,スカパー！／スカパー！プレミアムサービス
876,2015,Ｊ１ ２ｎｄ,第１３節第１日,10/03(土),16:04,浦和,1-1,鳥栖,埼玉,35015,スカパー！／スカパー！プレミアムサービス
877,2015,Ｊ１ ２ｎｄ,第１３節第１日,10/03(土),18:34,甲府,0-0,新潟,中銀スタ,11102,スカパー！／スカパー！プレミアムサービス
878,2015,Ｊ１ ２ｎｄ,第１３節第１日,10/03(土),19:03,柏,3-1,名古屋,柏,10103,スカパー！／スカパー！プレミアムサービス
879,2015,Ｊ１ ２ｎｄ,第１３節第１日,10/03(土),19:04,広島,0-1,FC東京,Ｅスタ,18810,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
880,2015,Ｊ１ ２ｎｄ,第１３節第２日,10/04(日),14:04,川崎Ｆ,5-3,Ｇ大阪,等々力,24300,スカパー！／スカパー！プレミアムサービス
881,2015,Ｊ２,第３５節第１日,10/04(日),13:03,岡山,3-0,水戸,津山,4346,スカパー！／スカパー！プレミアムサービス
882,2015,Ｊ２,第３５節第１日,10/04(日),13:03,長崎,1-2,熊本,長崎県立,5250,スカパー！／スカパー！プレミアムサービス／長崎国際テレビ
883,2015,Ｊ２,第３５節第１日,10/04(日),13:03,金沢,2-2,栃木,石川西部,3217,スカパー！／スカパー！プレミアムサービス
884,2015,Ｊ２,第３５節第１日,10/04(日),14:03,北九州,3-1,横浜FC,本城,4455,スカパー！／スカパー！プレミアムサービス
885,2015,Ｊ２,第３５節第１日,10/04(日),15:03,千葉,1-0,愛媛,フクアリ,9904,スカパー！／スカパー！プレミアムサービス／千葉テレビ
886,2015,Ｊ２,第３５節第１日,10/04(日),15:04,群馬,1-1,京都,正田スタ,3914,スカパー！／スカパー！プレミアムサービス／群馬テレビ（録）
887,2015,Ｊ２,第３５節第１日,10/04(日),16:03,大分,0-0,讃岐,大銀ド,7117,スカパー！／スカパー！プレミアムサービス
888,2015,Ｊ２,第３５節第１日,10/04(日),16:04,磐田,2-2,大宮,ヤマハ,13569,スカパー！／スカパー！プレミアムサービス
889,2015,Ｊ２,第３５節第１日,10/04(日),17:03,東京Ｖ,0-2,札幌,味スタ,7712,スカパー！／スカパー！プレミアムサービス
890,2015,Ｊ２,第３５節第１日,10/04(日),17:04,Ｃ大阪,0-1,福岡,ヤンマー,13843,スカパー！／スカパー！プレミアムサービス
891,2015,Ｊ２,第３５節第１日,10/04(日),19:04,岐阜,1-2,徳島,長良川,5693,スカパー！／スカパー！プレミアムサービス
892,2015,Ｊ３,第３２節第１日,10/04(日),13:00,福島,3-0,YS横浜,とうスタ,818,
893,2015,Ｊ３,第３２節第１日,10/04(日),13:00,盛岡,1-0,J-22,盛岡南,944,
894,2015,Ｊ３,第３２節第１日,10/04(日),13:01,山口,5-0,相模原,下関,3315,
895,2015,Ｊ３,第３２節第１日,10/04(日),13:04,富山,0-2,秋田,富山,3127,
896,2015,Ｊ３,第３２節第１日,10/04(日),15:00,琉球,1-0,藤枝,沖縄県陸,538,
897,2015,Ｊ３,第３２節第１日,10/04(日),17:30,長野,1-0,鳥取,南長野,3616,
898,2015,ＹＮＣ 決勝トーナメント,準決勝　第１戦,10/07(水),19:03,新潟,2-1,Ｇ大阪,デンカＳ,9018,フジテレビＮＥＸＴ／スカパー！プレミアムサービス
899,2015,ＹＮＣ 決勝トーナメント,準決勝　第１戦,10/07(水),19:04,神戸,1-2,鹿島,神戸ユ,6162,スカパー！／スカパー！プレミアムサービス
900,2015,Ｊ２,第３６節第１日,10/10(土),13:03,栃木,1-1,大分,栃木グ,6717,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
901,2015,Ｊ２,第３６節第１日,10/10(土),13:03,札幌,2-1,金沢,札幌厚別,6981,スカパー！／スカパー！プレミアムサービス
902,2015,Ｊ２,第３６節第１日,10/10(土),13:03,熊本,3-0,大宮,水前寺,4002,スカパー！／スカパー！プレミアムサービス
903,2015,Ｊ２,第３６節第１日,10/10(土),13:04,讃岐,1-1,横浜FC,ピカスタ,2595,スカパー！／スカパー！プレミアムサービス
904,2015,Ｊ２,第３６節第１日,10/10(土),13:04,愛媛,0-0,長崎,ニンスタ,3337,スカパー！／スカパー！プレミアムサービス／テレビ愛媛（録）
905,2015,Ｊ２,第３６節第１日,10/10(土),13:04,京都,0-0,岐阜,西京極,10879,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
906,2015,Ｊ２,第３６節第１日,10/10(土),16:03,東京Ｖ,1-1,岡山,味スタ,3789,スカパー！／スカパー！プレミアムサービス
907,2015,Ｊ２,第３６節第１日,10/10(土),16:03,水戸,1-1,磐田,Ｋｓスタ,5452,スカパー！／スカパー！プレミアムサービス
908,2015,Ｊ２,第３６節第１日,10/10(土),16:04,Ｃ大阪,1-0,北九州,金鳥スタ,8581,スカパー！／スカパー！プレミアムサービス
909,2015,Ｊ２,第３６節第１日,10/10(土),16:04,徳島,0-1,群馬,鳴門大塚,3307,スカパー！／スカパー！プレミアムサービス
910,2015,Ｊ２,第３６節第１日,10/10(土),16:04,福岡,1-0,千葉,レベスタ,8004,スカパー！／スカパー！プレミアムサービス
911,2015,ＹＮＣ 決勝トーナメント,準決勝　第２戦,10/11(日),14:04,鹿島,4-1,神戸,カシマ,10801,フジテレビＮＥＸＴ／スカパー！プレミアムサービス
912,2015,ＹＮＣ 決勝トーナメント,準決勝　第２戦,10/11(日),14:04,Ｇ大阪,2-0,新潟,万博,11475,スカパー！／スカパー！プレミアムサービス
913,2015,Ｊ３,第３３節第１日,10/11(日),13:00,藤枝,2-1,盛岡,藤枝サ,964,
914,2015,Ｊ３,第３３節第１日,10/11(日),13:00,相模原,0-2,福島,ギオンス,3477,
915,2015,Ｊ３,第３３節第１日,10/11(日),13:00,鳥取,0-1,J-22,とりスタ,1349,
916,2015,Ｊ３,第３３節第１日,10/11(日),13:00,秋田,1-1,長野,Ａ‐スタ,1638,
917,2015,Ｊ３,第３３節第１日,10/11(日),15:00,琉球,0-2,山口,沖縄県陸,1018,
918,2015,Ｊ３,第３３節第１日,10/11(日),16:00,町田,2-0,富山,町田,3163,
919,2015,Ｊ１ ２ｎｄ,第１４節第１日,10/17(土),14:03,Ｇ大阪,2-1,浦和,万博,18638,スカパー！／スカパー！プレミアムサービス
920,2015,Ｊ１ ２ｎｄ,第１４節第１日,10/17(土),14:04,清水,0-1,仙台,アイスタ,13399,スカパー！／スカパー！プレミアムサービス／テレビ静岡
921,2015,Ｊ１ ２ｎｄ,第１４節第１日,10/17(土),14:04,FC東京,1-2,湘南,味スタ,22577,スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ（録）
922,2015,Ｊ１ ２ｎｄ,第１４節第１日,10/17(土),14:04,鹿島,3-2,柏,カシマ,13633,スカパー！／スカパー！プレミアムサービス
923,2015,Ｊ１ ２ｎｄ,第１４節第１日,10/17(土),14:05,横浜FM,2-1,神戸,日産ス,22598,スカパー！／スカパー！プレミアムサービス
924,2015,Ｊ１ ２ｎｄ,第１４節第１日,10/17(土),14:05,広島,2-1,川崎Ｆ,Ｅスタ,19751,スカパー！／スカパー！プレミアムサービス／ＮＨＫ広島／ＴＢＳ（単）
925,2015,Ｊ１ ２ｎｄ,第１４節第１日,10/17(土),18:33,新潟,2-0,松本,デンカＳ,31324,スカパー！／スカパー！プレミアムサービス
926,2015,Ｊ１ ２ｎｄ,第１４節第１日,10/17(土),18:34,鳥栖,0-0,名古屋,ベアスタ,13707,スカパー！／スカパー！プレミアムサービス
927,2015,Ｊ１ ２ｎｄ,第１４節第１日,10/17(土),19:05,山形,0-1,甲府,ＮＤスタ,8191,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
928,2015,Ｊ３,第３４節第１日,10/17(土),13:00,YS横浜,0-1,盛岡,ニッパツ,548,
929,2015,Ｊ２,第３７節第１日,10/18(日),13:03,岡山,0-0,金沢,Ｃスタ,7095,スカパー！／スカパー！プレミアムサービス
930,2015,Ｊ２,第３７節第１日,10/18(日),13:03,長崎,2-1,岐阜,長崎県立,5325,スカパー！／スカパー！プレミアムサービス
931,2015,Ｊ２,第３７節第１日,10/18(日),13:03,水戸,2-0,東京Ｖ,Ｋｓスタ,5163,スカパー！／スカパー！プレミアムサービス
