,シーズン,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送,match_card_id,home_score_ex,away_score_ex
1068,2025,Ｊ１,第３２節第１日,25/09/27(土),18:03,福岡,1-2,広島,ベススタ,11472.0,ＤＡＺＮ,32470,,
1069,2025,Ｊ１,第３２節第１日,25/09/27(土),19:03,神戸,2-1,清水,ノエスタ,18914.0,ＤＡＺＮ,32469,,
1070,2025,Ｊ２,第３１節第１日,25/09/27(土),14:04,札幌,0-3,仙台,プレド,13515.0,ＤＡＺＮ／ＮＨＫ札幌,31831,,
1071,2025,Ｊ２,第３１節第１日,25/09/27(土),18:03,千葉,2-2,熊本,フクアリ,13902.0,ＤＡＺＮ,31834,,
1072,2025,Ｊ２,第３１節第１日,25/09/27(土),18:03,いわき,2-3,甲府,ハワスタ,4824.0,ＤＡＺＮ,31833,,
1073,2025,Ｊ２,第３１節第１日,25/09/27(土),18:03,山形,2-1,山口,ＮＤスタ,8870.0,ＤＡＺＮ,31832,,
1074,2025,Ｊ２,第３１節第１日,25/09/27(土),19:03,大分,0-3,愛媛,クラド,9351.0,ＤＡＺＮ,31837,,
1075,2025,Ｊ２,第３１節第１日,25/09/27(土),19:03,今治,1-1,鳥栖,アシさと,5335.0,ＤＡＺＮ,31836,,
1076,2025,Ｊ２,第３１節第１日,25/09/27(土),19:03,磐田,3-4,大宮,ヤマハ,12315.0,ＤＡＺＮ,31835,,
1077,2025,Ｊ３,第２９節第２日,25/09/27(土),18:03,北九州,0-2,高知,ミクスタ,4685.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32127,,
1078,2025,Ｊ３,第２９節第２日,25/09/27(土),18:03,栃木Ｃ,1-0,鳥取,ＣＦＳ,3421.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32122,,
1079,2025,Ｊ３,第２９節第２日,25/09/27(土),18:03,沼津,1-2,岐阜,愛鷹,4380.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32125,,
1080,2025,Ｊ３,第２９節第２日,25/09/27(土),18:03,奈良,1-1,FC大阪,ロートＦ,5349.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／奈良テレビ放送,32126,,
1081,2025,Ｊ３,第２９節第２日,25/09/27(土),18:06,金沢,2-1,讃岐,ゴースタ,4324.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32124,,
1082,2025,Ｊ３,第２９節第２日,25/09/27(土),19:03,群馬,1-1,相模原,正田スタ,3789.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／群馬テレビ,32123,,
1083,2025,Ｊ３,第２９節第２日,25/09/27(土),19:04,宮崎,4-2,琉球,いちご,1464.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32128,,
1084,2025,Ｊ１,第３２節第２日,25/09/28(日),17:03,横浜FC,1-0,湘南,ニッパツ,12751.0,ＤＡＺＮ,32465,,
1085,2025,Ｊ１,第３２節第２日,25/09/28(日),18:04,FC東京,2-3,横浜FM,味スタ,33460.0,ＤＡＺＮ,32461,,
1086,2025,Ｊ１,第３２節第２日,25/09/28(日),18:33,Ｃ大阪,1-2,京都,ヨドコウ,21935.0,ＤＡＺＮ,32468,,
1087,2025,Ｊ１,第３２節第２日,25/09/28(日),19:03,川崎Ｆ,4-4,柏,Ｕ等々力,21652.0,ＤＡＺＮ,32464,,
1088,2025,Ｊ２,第３１節第２日,25/09/28(日),13:04,秋田,0-0,長崎,ソユスタ,4620.0,ＤＡＺＮ／秋田テレビ,31838,,
1089,2025,Ｊ２,第３１節第２日,25/09/28(日),14:03,水戸,2-0,藤枝,Ｋｓスタ,8296.0,ＤＡＺＮ,31839,,
1090,2025,Ｊ２,第３１節第２日,25/09/28(日),15:03,富山,1-3,徳島,富山,8484.0,ＤＡＺＮ,31840,,
1091,2025,Ｊ３,第２９節第３日,25/09/28(日),13:03,松本,1-1,栃木SC,サンアル,8480.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／信越放送,32130,,
1092,2025,Ｊ３,第２９節第３日,25/09/28(日),13:03,福島,1-4,長野,とうスタ,2210.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／福島中央テレビ,32129,,
1093,2025,Ｊ１,第３３節第１日,25/10/03(金),19:03,湘南,0-1,東京Ｖ,レモンＳ,11460.0,ＤＡＺＮ,32471,,
1094,2025,Ｊ１,第３３節第２日,25/10/04(土),13:03,清水,1-1,FC東京,アイスタ,17099.0,ＤＡＺＮ／静岡放送,32476,,
1095,2025,Ｊ１,第３３節第２日,25/10/04(土),13:33,名古屋,2-1,Ｃ大阪,豊田ス,33496.0,ＤＡＺＮ／中京テレビ,32477,,
1096,2025,Ｊ１,第３３節第２日,25/10/04(土),14:03,新潟,1-1,岡山,デンカＳ,19567.0,ＤＡＺＮ／テレビ新潟,32475,,
1097,2025,Ｊ１,第３３節第２日,25/10/04(土),16:03,広島,2-1,町田,Ｅピース,25877.0,ＤＡＺＮ／ＮＨＫ広島,32479,,
1098,2025,Ｊ１,第３３節第２日,25/10/04(土),16:33,福岡,1-0,横浜FC,ベススタ,9076.0,ＤＡＺＮ,32480,,
1099,2025,Ｊ１,第３３節第２日,25/10/04(土),17:03,浦和,1-0,神戸,埼玉,38062.0,ＤＡＺＮ／テレ玉,32473,,
1100,2025,Ｊ１,第３３節第２日,25/10/04(土),17:33,柏,1-0,横浜FM,三協Ｆ柏,13884.0,ＤＡＺＮ／ＮＨＫ　ＢＳ,32474,,
1101,2025,Ｊ１,第３３節第２日,25/10/04(土),19:03,京都,1-1,川崎Ｆ,サンガＳ,19265.0,ＤＡＺＮ,32478,,
1102,2025,Ｊ２,第３２節第１日,25/10/04(土),14:03,千葉,0-2,長崎,フクアリ,15824.0,ＤＡＺＮ,31842,,
1103,2025,Ｊ２,第３２節第１日,25/10/04(土),14:03,藤枝,0-1,富山,藤枝サ,3617.0,ＤＡＺＮ,31844,,
1104,2025,Ｊ２,第３２節第１日,25/10/04(土),14:05,札幌,1-2,山形,プレド,13149.0,ＤＡＺＮ／札幌テレビ,31841,,
1105,2025,Ｊ２,第３２節第１日,25/10/04(土),15:03,仙台,1-2,大宮,ユアスタ,16607.0,ＤＡＺＮ／仙台放送,31850,,
1106,2025,Ｊ２,第３２節第１日,25/10/04(土),16:04,甲府,0-1,磐田,ＪＩＴス,9660.0,ＤＡＺＮ,31843,,
1107,2025,Ｊ３,第３０節第１日,25/10/04(土),14:03,長野,1-3,金沢,長野Ｕ,5159.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32132,,
1108,2025,Ｊ３,第３０節第１日,25/10/04(土),14:03,岐阜,2-1,群馬,長良川,3525.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／ＣＣＮ,32133,,
1109,2025,Ｊ３,第３０節第１日,25/10/04(土),18:03,相模原,0-1,八戸,ギオンス,7735.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32131,,
1110,2025,Ｊ３,第３０節第１日,25/10/04(土),18:03,鹿児島,0-3,栃木Ｃ,白波スタ,9647.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32134,,
1111,2025,Ｊ３,第３０節第１日,25/10/04(土),18:04,琉球,0-2,奈良,沖縄県陸,2017.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32135,,
1112,2025,Ｊユースカップ ２ｎｄラウンド５,第１節,25/10/04(土),14:00,磐田,2-4,湘南,大久保Ｇ,90.0,,32830,,
1113,2025,Ｊユースカップ ２ｎｄラウンド１０,第２節,25/10/04(土),15:01,YS横浜,2-3,いわき,楢葉,30.0,ホームとアウェイを入れ替えての開催,32852,,
1114,2025,Ｊ１,第３３節第３日,25/10/05(日),15:03,鹿島,0-0,Ｇ大阪,メルスタ,32407.0,ＤＡＺＮ,32472,,
1115,2025,Ｊ２,第３２節第２日,25/10/05(日),14:03,秋田,0-0,大分,ソユスタ,4133.0,ＤＡＺＮ／秋田朝日放送,31845,,
1116,2025,Ｊ２,第３２節第２日,25/10/05(日),14:03,山口,1-2,鳥栖,みらスタ,9377.0,ＤＡＺＮ／テレビ山口,31846,,
1117,2025,Ｊ２,第３２節第２日,25/10/05(日),14:05,徳島,1-0,今治,鳴門大塚,7746.0,ＤＡＺＮ／四国放送,31847,,
1118,2025,Ｊ２,第３２節第２日,25/10/05(日),15:03,熊本,0-2,いわき,えがおＳ,5650.0,ＤＡＺＮ,31849,,
1119,2025,Ｊ２,第３２節第２日,25/10/05(日),16:03,愛媛,1-3,水戸,ニンスタ,4119.0,ＤＡＺＮ,31848,,
1120,2025,Ｊ３,第３０節第２日,25/10/05(日),13:03,福島,1-0,松本,とうスタ,1772.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／福島テレビ,32136,,
1121,2025,Ｊ３,第３０節第２日,25/10/05(日),14:03,讃岐,1-5,宮崎,県立丸亀,2944.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32139,,
1122,2025,Ｊ３,第３０節第２日,25/10/05(日),14:03,高知,0-1,沼津,春野陸,2358.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32140,,
1123,2025,Ｊ３,第３０節第２日,25/10/05(日),14:03,栃木SC,0-1,北九州,カンセキ,5606.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／とちぎテレビ,32137,,
1124,2025,Ｊ３,第３０節第２日,25/10/05(日),14:03,鳥取,1-2,FC大阪,ヤジン,2748.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／中海テレビ／日本海ケーブルネットワーク,32138,,
1125,2025,Ｊユースカップ ２ｎｄラウンド１１,第１節,25/10/05(日),10:00,甲府,3-0,琉球,いこい杜,54.0,,32854,,
1126,2025,ＹＬＣ プライムラウンド,準決勝　第１戦,25/10/08(水),19:03,横浜FC,0-2,広島,ニッパツ,8641.0,スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,32878,,
1127,2025,ＹＬＣ プライムラウンド,準決勝　第１戦,25/10/08(水),19:03,川崎Ｆ,3-1,柏,Ｕ等々力,19505.0,フジテレビＴＷＯ／スカパー！／ＦＯＤ／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,32877,,
1128,2025,Ｊ３,第３１節第１日,25/10/10(金),19:03,FC大阪,3-0,琉球,たけびし,939.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32150,,
1129,2025,Ｊ３,第３１節第２日,25/10/11(土),14:03,栃木Ｃ,3-0,奈良,ＣＦＳ,2605.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32141,,
1130,2025,Ｊ３,第３１節第２日,25/10/11(土),14:03,北九州,1-1,鹿児島,ミクスタ,7509.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32142,,
1131,2025,Ｊユースカップ ２ｎｄラウンド１,第１節,25/10/11(土),12:00,柏,1-0,山形,ＺＷＰ柏,52.0,,32814,,
1132,2025,Ｊユースカップ ２ｎｄラウンド３,第２節,25/10/11(土),17:00,横浜FC,5-3,養和,ＹＬＴＣ,30.0,,32824,,
1133,2025,Ｊユースカップ ２ｎｄラウンド９,第１節,25/10/11(土),18:00,塩釜,2-3,岩手,ＦＢＣ,34.0,ホームとアウェイを入れ替えての開催,32845,,
1134,2025,ＹＬＣ プライムラウンド,準決勝　第２戦,25/10/12(日),15:03,広島,2-1,横浜FC,Ｅピース,26192.0,スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,32880,,
1135,2025,ＹＬＣ プライムラウンド,準決勝　第２戦,25/10/12(日),16:03,柏,4-1,川崎Ｆ,三協Ｆ柏,14093.0,フジテレビＮＥＸＴ／スカパー！／ＦＯＤ／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,32879,,
1136,2025,Ｊ３,第３１節第３日,25/10/12(日),14:03,群馬,0-4,八戸,正田スタ,3450.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／群馬テレビ,32144,,
1137,2025,Ｊ３,第３１節第３日,25/10/12(日),14:03,鳥取,2-1,相模原,ヤジン,2769.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／中海テレビ／日本海ケーブルネットワーク,32147,,
1138,2025,Ｊ３,第３１節第３日,25/10/12(日),14:04,金沢,3-1,沼津,ゴースタ,5485.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／北陸放送,32146,,
1139,2025,Ｊ３,第３１節第３日,25/10/12(日),14:04,栃木SC,1-0,福島,カンセキ,8718.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32143,,
1140,2025,Ｊ３,第３１節第３日,25/10/12(日),14:04,高知,1-3,岐阜,春野陸,2293.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32148,,
1141,2025,Ｊユースカップ ２ｎｄラウンド２,第１節,25/10/12(日),11:01,仙台,2-1,町田,マイナビ,60.0,,32817,,
1142,2025,Ｊユースカップ ２ｎｄラウンド２,第１節,25/10/12(日),13:02,福島,1-6,千葉,信夫ヶ丘,72.0,,32818,,
1143,2025,Ｊユースカップ ２ｎｄラウンド３,第２節,25/10/12(日),16:30,横浜FM,1-2,浦和,横国,57.0,,32823,,
1144,2025,Ｊユースカップ ２ｎｄラウンド４,第２節,25/10/12(日),12:59,大宮,0-2,松本,志木Ｇ,100.0,,32828,,
1145,2025,Ｊユースカップ ２ｎｄラウンド４,第２節,25/10/12(日),13:00,東京Ｖ,3-1,金沢,ヴェルＧ,55.0,,32826,,
1146,2025,Ｊユースカップ ２ｎｄラウンド５,第２節,25/10/12(日),12:00,湘南,2-2,清水,鈴与三保,60.0,ホームとアウェイを入れ替えての開催,32832,,
1147,2025,Ｊユースカップ ２ｎｄラウンド６,第２節,25/10/12(日),13:02,名古屋,2-2,奈良,スポセン,105.0,,32835,,
1148,2025,Ｊユースカップ ２ｎｄラウンド１０,第２節,25/10/12(日),14:02,札幌,2-0,水戸,ＳＳＡＰ,50.0,,32851,,
1149,2025,Ｊユースカップ ２ｎｄラウンド１２,第１節,25/10/12(日),13:00,富山,0-4,ＳＯＬ,永森記念,30.0,,32857,,
1150,2025,Ｊユースカップ ２ｎｄラウンド１３,第２節,25/10/12(日),14:30,FC東京,0-2,沼津,武蔵野苑,60.0,,32863,,
1151,2025,Ｊユースカップ ２ｎｄラウンド１５,第２節,25/10/12(日),10:00,今治,1-1,讃岐,宝山湖,30.0,,32872,,
1152,2025,Ｊユースカップ ２ｎｄラウンド１５,第２節,25/10/12(日),15:00,山口,1-8,徳島,ながと,50.0,,32871,,
1153,2025,Ｊユースカップ ２ｎｄラウンド１６,第２節,25/10/12(日),13:58,北九州,4-0,宮崎,ケミカル,30.0,,32876,,
1154,2025,Ｊ３,第３１節第４日,25/10/13(月・祝),14:03,長野,1-0,讃岐,長野Ｕ,4354.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32149,,
1155,2025,Ｊユースカップ ２ｎｄラウンド８,第２節,25/10/13(月・祝),10:00,愛媛,2-3,熊本,梅津寺,30.0,,32844,,
1156,2025,Ｊユースカップ ２ｎｄラウンド１４,第２節,25/10/13(月・祝),17:28,岐阜,0-1,FC大阪,岐阜フ,48.0,,32868,,
1157,2025,Ｊ３,第２８節第４日,25/10/15(水),19:04,金沢,1-0,松本,ゴースタ,3821.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32115,,
1158,2025,Ｊ１,第３４節第１日,25/10/17(金),19:03,広島,0-0,FC東京,Ｅピース,25728.0,ＤＡＺＮ,32490,,
1159,2025,Ｊ１,第３４節第１日,25/10/17(金),19:03,神戸,0-0,鹿島,ノエスタ,25806.0,ＤＡＺＮ,32488,,
1160,2025,Ｊ１,第３４節第２日,25/10/18(土),14:03,東京Ｖ,1-0,新潟,味スタ,17497.0,ＤＡＺＮ,32481,,
1161,2025,Ｊ１,第３４節第２日,25/10/18(土),14:03,Ｇ大阪,0-5,柏,パナスタ,30282.0,ＤＡＺＮ／ＮＨＫ　ＢＳ,32487,,
1162,2025,Ｊ１,第３４節第２日,25/10/18(土),14:03,町田,0-0,福岡,Ｇスタ,9680.0,ＤＡＺＮ,32482,,
1163,2025,Ｊ１,第３４節第２日,25/10/18(土),14:03,川崎Ｆ,5-3,清水,Ｕ等々力,22292.0,ＤＡＺＮ,32483,,
1164,2025,Ｊ１,第３４節第２日,25/10/18(土),14:03,横浜FC,2-2,名古屋,ニッパツ,11465.0,ＤＡＺＮ,32485,,
1165,2025,Ｊ１,第３４節第２日,25/10/18(土),14:03,岡山,1-2,Ｃ大阪,ＪＦＥス,14903.0,ＤＡＺＮ／ＮＨＫ岡山,32489,,
1166,2025,Ｊ１,第３４節第２日,25/10/18(土),14:03,横浜FM,4-0,浦和,日産ス,36442.0,ＤＡＺＮ,32484,,
1167,2025,Ｊ２,第３３節第１日,25/10/18(土),14:03,鳥栖,1-0,秋田,駅スタ,8325.0,ＤＡＺＮ,31854,,
1168,2025,Ｊ２,第３３節第１日,25/10/18(土),14:03,いわき,2-1,愛媛,ハワスタ,3968.0,ＤＡＺＮ／福島中央テレビ,31851,,
1169,2025,Ｊ２,第３３節第１日,25/10/18(土),14:03,大宮,1-0,藤枝,ＮＡＣＫ,11793.0,ＤＡＺＮ／テレ玉,31852,,
1170,2025,Ｊ２,第３３節第１日,25/10/18(土),17:03,磐田,0-4,徳島,ヤマハ,10981.0,ＤＡＺＮ,31853,,
1171,2025,Ｊ２,第３３節第１日,25/10/18(土),17:04,長崎,4-0,甲府,ピースタ,19614.0,ＤＡＺＮ,31855,,
1172,2025,Ｊ３,第３２節第１日,25/10/18(土),14:03,群馬,1-2,福島,正田スタ,2003.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32151,,
1173,2025,Ｊ３,第３２節第１日,25/10/18(土),14:03,奈良,2-0,長野,ロートＦ,1883.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／近鉄ケーブルネットワーク,32152,,
1174,2025,Ｊ３,第３２節第１日,25/10/18(土),15:02,鹿児島,3-1,鳥取,白波スタ,6128.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／鹿児島テレビ,32153,,
1175,2025,Ｊ３,第３２節第１日,25/10/18(土),18:03,琉球,2-1,高知,沖縄県陸,1975.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32154,,
1176,2025,Ｊユースカップ ２ｎｄラウンド１,第１節,25/10/18(土),11:00,鹿島,11-0,秋田,メルＳ,90.0,,32813,,
1177,2025,Ｊユースカップ ２ｎｄラウンド２,第２節,25/10/18(土),18:45,町田,8-3,福島,ＮＳＦ,50.0,,32820,,
1178,2025,Ｊユースカップ ２ｎｄラウンド３,第１節,25/10/18(土),17:00,養和,1-3,横浜FM,養和巣鴨,50.0,,32821,,
1179,2025,Ｊユースカップ ２ｎｄラウンド９,第１節,25/10/18(土),16:00,新潟,3-0,八戸,聖籠ＳＣ,30.0,,32846,,
1180,2025,Ｊユースカップ ２ｎｄラウンド１１,第２節,25/10/18(土),11:01,相模原,3-0,甲府,いこい杜,50.0,ホームとアウェイを入れ替えての開催,32855,,
1181,2025,Ｊユースカップ ２ｎｄラウンド１３,第１節,25/10/18(土),14:30,藤枝,2-3,FC東京,ＭＹＦＣ,80.0,,32861,,
1182,2025,Ｊ１,第３４節第３日,25/10/19(日),15:03,湘南,1-1,京都,レモンＳ,11688.0,ＤＡＺＮ,32486,,
1183,2025,Ｊ２,第３３節第２日,25/10/19(日),13:00,富山,0-2,札幌,富山,5576.0,ＤＡＺＮ／富山テレビ,31858,,
1184,2025,Ｊ２,第３３節第２日,25/10/19(日),13:03,今治,1-1,山口,アシさと,5293.0,ＤＡＺＮ／テレビ愛媛,31859,,
1185,2025,Ｊ２,第３３節第２日,25/10/19(日),14:03,大分,0-0,仙台,クラド,9035.0,ＤＡＺＮ,31860,,
1186,2025,Ｊ２,第３３節第２日,25/10/19(日),14:03,山形,1-1,熊本,ＮＤスタ,9622.0,ＤＡＺＮ,31856,,
1187,2025,Ｊ２,第３３節第２日,25/10/19(日),16:03,水戸,0-1,千葉,Ｋｓスタ,9897.0,ＤＡＺＮ／ＮＨＫ水戸,31857,,
1188,2025,Ｊ３,第３２節第２日,25/10/19(日),13:03,八戸,2-0,栃木SC,プラスタ,3827.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／青森放送,32155,,
1189,2025,Ｊ３,第３２節第２日,25/10/19(日),14:03,讃岐,1-4,北九州,県立丸亀,2241.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32159,,
1190,2025,Ｊ３,第３２節第２日,25/10/19(日),14:03,金沢,4-1,岐阜,ゴースタ,6451.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32157,,
1191,2025,Ｊ３,第３２節第２日,25/10/19(日),14:03,沼津,1-2,FC大阪,愛鷹,4169.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32158,,
1192,2025,Ｊ３,第３２節第２日,25/10/19(日),14:03,相模原,1-0,松本,ギオンス,3244.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32156,,
1193,2025,Ｊ３,第３２節第２日,25/10/19(日),14:03,宮崎,1-1,栃木Ｃ,いちご,2551.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32160,,
1194,2025,Ｊユースカップ ２ｎｄラウンド４,第１節,25/10/19(日),10:31,金沢,1-3,大宮,津幡陸上,30.0,,32827,,
1195,2025,Ｊユースカップ ２ｎｄラウンド６,第２節,25/10/19(日),10:00,Ｇ大阪,2-2,京都,ＯＦＡＢ,100.0,,32836,,
1196,2025,Ｊユースカップ ２ｎｄラウンド７,第１節,25/10/19(日),11:00,岡山,3-1,長崎,寄島,61.0,,32837,,
1197,2025,Ｊユースカップ ２ｎｄラウンド１０,第１節,25/10/19(日),14:00,いわき,0-1,札幌,いわきＦ,50.0,,32850,,
1198,2025,Ｊユースカップ ２ｎｄラウンド１１,第２節,25/10/19(日),10:00,琉球,1-4,栃木SC,矢板Ｓ,52.0,ホームとアウェイを入れ替えての開催,32856,,
1199,2025,Ｊユースカップ ２ｎｄラウンド１２,第２節,25/10/19(日),13:15,ＳＯＬ,3-1,長野,ＺＯＺＯ,50.0,,32859,,
1200,2025,Ｊユースカップ ２ｎｄラウンド１２,第２節,25/10/19(日),14:00,群馬,4-3,富山,ザスパー,40.0,,32860,,
1201,2025,Ｊユースカップ ２ｎｄラウンド１４,第２節,25/10/19(日),10:00,Ｃ大阪,0-3,神戸,舞洲人工,60.0,,32866,,
1202,2025,Ｊユースカップ ２ｎｄラウンド１５,第１節,25/10/19(日),14:00,讃岐,4-2,山口,宝山湖,50.0,,32870,,
1203,2025,Ｊユースカップ ２ｎｄラウンド１６,第１節,25/10/19(日),15:03,福岡,1-2,北九州,ケミカル,30.0,ホームとアウェイを入れ替えての開催,32874,,
1204,2025,Ｊユースカップ ２ｎｄラウンド６,第１節,25/10/22(水),19:00,奈良,5-2,Ｇ大阪,ＮＤ,100.0,,32833,,
1205,2025,Ｊユースカップ ２ｎｄラウンド８,第２節,25/10/23(木),10:00,広島,7-0,鹿児島,吉田人工,50.0,,32843,,
1206,2025,Ｊ３,第３３節第１日,25/10/24(金),19:03,FC大阪,0-1,栃木SC,花園,2210.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32161,,
1207,2025,Ｊ１,第３５節第１日,25/10/25(土),14:03,柏,2-0,横浜FC,三協Ｆ柏,12950.0,ＤＡＺＮ,32492,,
1208,2025,Ｊ１,第３５節第１日,25/10/25(土),14:03,京都,1-1,鹿島,サンガＳ,20353.0,ＤＡＺＮ／ＫＢＳ京都（録）／ＮＨＫ　ＢＳ,32498,,
1209,2025,Ｊ１,第３５節第１日,25/10/25(土),14:03,清水,1-0,東京Ｖ,アイスタ,16814.0,ＤＡＺＮ,32496,,
1210,2025,Ｊ１,第３５節第１日,25/10/25(土),14:03,横浜FM,3-0,広島,日産ス,27356.0,ＤＡＺＮ,32494,,
1211,2025,Ｊ１,第３５節第１日,25/10/25(土),14:03,浦和,0-0,町田,埼玉,34551.0,ＤＡＺＮ,32491,,
1212,2025,Ｊ１,第３５節第１日,25/10/25(土),14:04,名古屋,0-2,Ｇ大阪,豊田ス,30084.0,ＤＡＺＮ,32497,,
1213,2025,Ｊ１,第３５節第１日,25/10/25(土),14:04,FC東京,3-1,岡山,味スタ,24664.0,ＤＡＺＮ／テレビ東京（録）,32493,,
1214,2025,Ｊ１,第３５節第１日,25/10/25(土),15:03,Ｃ大阪,2-0,川崎Ｆ,ヨドコウ,17360.0,ＤＡＺＮ,32499,,
1215,2025,Ｊ２,第３４節第１日,25/10/25(土),14:03,藤枝,1-1,甲府,藤枝サ,4733.0,ＤＡＺＮ／ＮＨＫ甲府,31861,,
1216,2025,Ｊ２,第３４節第１日,25/10/25(土),17:03,長崎,1-1,今治,ピースタ,19066.0,ＤＡＺＮ,31862,,
1217,2025,Ｊ３,第３３節第２日,25/10/25(土),14:03,栃木Ｃ,1-0,八戸,ＣＦＳ,3370.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32162,,
1218,2025,Ｊ３,第３３節第２日,25/10/25(土),14:03,北九州,2-1,琉球,ミクスタ,4928.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32166,,
1219,2025,Ｊ３,第３３節第２日,25/10/25(土),14:03,群馬,2-0,奈良,正田スタ,2389.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,32163,,
1220,2025,Ｊ３,第３３節第２日,25/10/25(土),14:03,長野,2-1,沼津,長野Ｕ,3311.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／信越放送,32164,,
1221,2025,Ｊ３,第３３節第２日,25/10/25(土),14:03,岐阜,1-3,鹿児島,長良川,4301.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／ＣＣＮ,32165,,
1222,2025,Ｊユースカップ ２ｎｄラウンド１,第２節,25/10/25(土),11:00,山形,2-10,鹿島,メルＳ,50.0,ホームとアウェイを入れ替えての開催,32816,,
1223,2025,Ｊユースカップ ２ｎｄラウンド１,第２節,25/10/25(土),12:00,秋田,0-12,柏,雄和人工,64.0,,32815,,
1224,2025,Ｊユースカップ ２ｎｄラウンド３,第１節,25/10/25(土),14:00,浦和,6-2,横浜FC,ＲＬ,100.0,,32822,,
1225,2025,Ｊユースカップ ２ｎｄラウンド５,第２節,25/10/25(土),13:58,川崎Ｆ,1-1,磐田,Ｆ生田,50.0,,32831,,
1226,2025,Ｊユースカップ ２ｎｄラウンド７,第２節,25/10/25(土),10:00,鳥栖,3-0,岡山,佐賀健康,50.0,,32839,,
1227,2025,Ｊユースカップ ２ｎｄラウンド７,第２節,25/10/25(土),11:00,長崎,1-5,鳥取,大山ＦＢ,50.0,ホームとアウェイを入れ替えての開催,32840,,
1228,2025,Ｊユースカップ ２ｎｄラウンド９,第２節,25/10/25(土),16:30,岩手,2-1,新潟,聖籠ＳＣ,15.0,ホームとアウェイを入れ替えての開催,32847,,
1229,2025,Ｊユースカップ ２ｎｄラウンド１５,第１節,25/10/25(土),14:00,徳島,1-2,今治,ＴＳＶ,30.0,,32869,,
1230,2025,Ｊ１,第３５節第２日,25/10/26(日),14:03,新潟,2-2,神戸,デンカＳ,19480.0,ＤＡＺＮ,32495,,
1231,2025,Ｊ１,第３５節第２日,25/10/26(日),14:43,福岡,1-0,湘南,ベススタ,11047.0,ＤＡＺＮ／福岡放送,32500,,
1232,2025,Ｊ２,第３４節第２日,25/10/26(日),13:01,山形,2-2,大宮,ＮＤスタ,7432.0,ＤＡＺＮ／さくらんぼテレビ,31865,,
1233,2025,Ｊ２,第３４節第２日,25/10/26(日),13:05,札幌,0-1,水戸,プレド,11952.0,ＤＡＺＮ／テレビ北海道,31863,,
1234,2025,Ｊ２,第３４節第２日,25/10/26(日),13:10,徳島,0-1,いわき,鳴門大塚,5912.0,ＤＡＺＮ／ＮＨＫ徳島,31867,,
